# Summary stats for batch processing of regression models
# timestamp: 2022-04-06 14:09:14
# ARM
# ------------------------

"ID","file_name","slope","p_val","r2"
42,"ranFile042.csv",-0.0454489824499023,0.845429116249292,0.00176572259780442
43,"ranFile043.csv",0.0223073369857333,0.88581349208732,0.000521897516623449
44,"ranFile044.csv",-0.248667238142656,0.0470040632441033,0.0886373530099966
45,"ranFile045.csv",-0.0907676962700359,0.400838068645,0.00883861317286209
46,"ranFile046.csv",0.161406143427955,0.708790577736764,0.0211670548703609
47,"ranFile047.csv",0.0860978280718274,0.483615074676189,0.0104965085208448
48,"ranFile048.csv",0.0836811666865129,0.479701902789348,0.00822255435772225
49,"ranFile049.csv",0.122955267311966,0.731276945347817,0.0111567502174186
50,"ranFile050.csv",0.0506378273558973,0.642265185999733,0.00323963314210813
51,"ranFile051.csv",-0.0860345305430546,0.435935284933135,0.00675858950918731
52,"ranFile052.csv",0.0514449052112623,0.776224213395016,0.00199277047108537
53,"ranFile053.csv",0.0820718178350405,0.588326107606476,0.00703400350875621
54,"ranFile054.csv",-0.174140317708634,0.508642540674678,0.0261153330361361
55,"ranFile055.csv",0.0757051512929486,0.460201633732218,0.00621368548254458
56,"ranFile056.csv",0.555499064025159,0.00770141970150814,0.386634811980634
57,"ranFile057.csv",0.158872524063446,0.348371964342054,0.03263216070996
58,"ranFile058.csv",-0.0160609670051325,0.88081871200355,0.000384175887461884
59,"ranFile059.csv",0.207280382669761,0.067922582287704,0.0400635897902627
60,"ranFile060.csv",0.197118650238882,0.256670872834255,0.0441313928048297
61,"ranFile061.csv",-0.198154377847424,0.548039066790712,0.0632235256158455
62,"ranFile062.csv",0.170875054421266,0.11412293236117,0.0312970512573442
63,"ranFile063.csv",0.121062246128123,0.303236424866225,0.0119046623196031
64,"ranFile064.csv",0.0160069934174995,0.903318608258731,0.000236044740653694
65,"ranFile065.csv",-0.308660435211511,0.120791194190403,0.135635224777967
66,"ranFile066.csv",-0.112837908233201,0.497376673525099,0.0102948627903025
67,"ranFile067.csv",0.125791066773173,0.324932563781485,0.0170031382674879
68,"ranFile068.csv",-0.0144810675022673,0.953940349013222,0.000266642665672532
69,"ranFile069.csv",-0.20302313833356,0.143925428589758,0.0439577824483385
70,"ranFile070.csv",0.0464082854694437,0.652903655815069,0.00271113778872226
71,"ranFile071.csv",-0.333395816723126,0.0561176316485207,0.120125617418619
72,"ranFile072.csv",-0.195728633269751,0.241565330521902,0.0359063960808685
73,"ranFile073.csv",-0.0531173239000822,0.735594454118924,0.00250300518503161
74,"ranFile074.csv",0.0890470702458017,0.616498549906755,0.00632919843738029
75,"ranFile075.csv",-0.364678618847921,0.00436002358992225,0.163547143037327
76,"ranFile076.csv",0.260716775445942,0.0124570565610366,0.0746362768852917
77,"ranFile077.csv",0.324325798294666,0.157647898009744,0.147446970266519
78,"ranFile078.csv",0.280870171096575,0.0547686948636534,0.076260864841419
79,"ranFile079.csv",0.0540507055620615,0.716109384886223,0.00272296074994985
80,"ranFile080.csv",-0.0125163653399237,0.939268384590502,0.000168224115129899
81,"ranFile081.csv",-0.00359255534829882,0.978549311670795,1.4037063013022e-05
82,"ranFile082.csv",-0.177983313733561,0.28302855324258,0.024478173358648
83,"ranFile083.csv",0.0597198035947143,0.636834390004919,0.00373917278920848
84,"ranFile084.csv",-0.0382745158158614,0.733631161953996,0.0017140892443317
85,"ranFile085.csv",0.0728176126305472,0.545818823308152,0.00501979116009238
86,"ranFile086.csv",-0.0743257791517637,0.502371773010253,0.00495909467672956
87,"ranFile087.csv",-0.00166902441719129,0.989145155600056,2.13978455921827e-06
88,"ranFile088.csv",0.0356251532521939,0.745593677188187,0.0014509240142739
89,"ranFile089.csv",0.0157897521676446,0.878143647786001,0.000259718179934146
90,"ranFile090.csv",0.0143676687988298,0.910991791978141,0.0002292571541605
91,"ranFile091.csv",-0.0411442945306988,0.841384976009429,0.00163297020438712
92,"ranFile092.csv",-0.0020957729399751,0.98477491128466,3.89469623306256e-06
93,"ranFile093.csv",0.015716025563157,0.950704660884647,0.000195913726574502
94,"ranFile094.csv",-0.0877550772223177,0.486381039548138,0.0116063710578176
95,"ranFile095.csv",-0.0694176149169182,0.735550776134057,0.00986101035514922
96,"ranFile096.csv",-0.0535796641906804,0.644541038576137,0.00251574341346019
97,"ranFile097.csv",0.119400150361144,0.257902734507271,0.0209334540623384
98,"ranFile098.csv",0.153128872017074,0.220447883817127,0.0287315407761661
99,"ranFile099.csv",0.239649407388776,0.217412150135986,0.0579004597570448
100,"ranFile100.csv",0.351206365474134,0.334347205501873,0.0666492839822721
